transaction_id,amount,hour,country_risk_score,device_age_days,account_age_days,failed_logins_24h,transactions_1h,velocity_24h,is_new_device,is_cross_border,merchant_risk_score,fraud_label
TXN-002774,23.16,18,0.301,1392,3621,0,3,7,0,0,0.177,0
TXN-002775,4.11,11,0.219,396,874,2,1,4,0,0,0.35,0
TXN-002776,164.93,17,0.118,1388,3766,0,0,17,1,0,0.277,0
TXN-002777,17.77,5,0.344,574,2611,1,2,2,1,0,0.318,0
TXN-002778,184.99,7,0.505,713,3409,1,3,7,1,0,0.449,0
TXN-002779,16.43,8,0.367,1049,1874,0,3,4,0,0,0.298,0
TXN-002780,4.26,1,0.458,819,3155,0,2,9,0,0,0.487,0
TXN-002781,49.52,3,0.197,197,3097,2,2,5,0,0,0.258,0
TXN-002782,6.16,8,0.199,1090,3460,0,0,12,0,1,0.406,0
TXN-002783,85.22,1,0.239,1150,3161,1,1,12,1,1,0.357,0
TXN-002784,10.94,5,0.238,607,2646,1,2,2,0,0,0.129,0
TXN-002785,31.02,10,0.055,961,1478,2,2,9,0,0,0.229,0
TXN-002786,170.12,4,0.467,363,481,0,3,7,0,1,0.208,0
TXN-002787,20.11,20,0.214,546,1517,0,5,10,0,0,0.431,0
TXN-002788,92.63,2,0.245,453,2024,1,3,9,0,0,0.321,0
TXN-002789,107.14,18,0.334,117,3287,0,2,7,0,0,0.303,0
TXN-002790,19.74,14,0.215,797,583,0,1,8,0,1,0.652,0
TXN-002791,44.65,7,0.333,1395,2339,1,0,9,0,0,0.403,0
TXN-002792,123.54,9,0.34,1432,949,0,2,7,0,0,0.329,0
TXN-002793,38.6,5,0.114,186,2353,0,4,6,0,0,0.242,0
TXN-002794,114.78,17,0.313,1473,1955,0,1,6,0,1,0.44,0
TXN-002795,155.25,5,0.05,493,1552,0,0,10,0,0,0.537,0
TXN-002796,109.14,15,0.022,1376,1611,1,3,7,0,0,0.616,0
TXN-002797,97.32,15,0.476,754,2513,0,2,12,0,1,0.444,0
TXN-002798,130.68,18,0.055,649,2837,1,2,10,0,0,0.191,0
TXN-002799,19.71,10,0.401,1469,3759,1,4,10,0,0,0.466,0
TXN-002800,44.96,0,0.408,844,1573,0,1,7,0,0,0.242,0
TXN-002801,16.06,19,0.303,546,2295,1,1,14,0,0,0.341,0
TXN-002802,29.46,6,0.526,1305,322,1,6,9,0,0,0.347,0
TXN-002803,26.46,17,0.358,924,1219,1,2,10,0,0,0.427,0
TXN-002804,85.23,17,0.153,1024,1903,1,2,9,0,0,0.564,0
TXN-002805,29.22,10,0.161,663,2582,4,1,12,0,0,0.62,0
TXN-002806,102.99,1,0.365,370,3070,1,1,15,0,0,0.666,0
TXN-002807,2.67,8,0.24,841,3725,0,0,12,1,0,0.367,0
TXN-002808,215.89,11,0.483,5,2830,2,2,12,0,1,0.221,0
TXN-002809,22.15,10,0.19,473,845,1,2,6,0,1,0.377,0
TXN-002810,5.23,6,0.215,317,1753,1,3,8,0,0,0.3,0
TXN-002811,74.76,10,0.432,1436,3497,0,2,6,1,1,0.343,0
TXN-002812,90.81,10,0.209,259,430,2,1,6,0,0,0.218,0
TXN-002813,73.28,16,0.273,126,1588,1,2,7,0,0,0.336,0
TXN-002814,287.67,10,0.212,1230,753,0,4,10,0,0,0.111,0
TXN-002815,34.6,1,0.465,708,2342,0,4,8,0,0,0.048,0
TXN-002816,36.87,6,0.43,1027,3909,0,0,4,1,0,0.346,0
TXN-002817,45.22,5,0.225,730,3229,0,2,4,0,1,0.393,0
TXN-002818,13.85,13,0.131,1100,1530,1,2,7,0,0,0.399,0
TXN-002819,15.12,11,0.125,194,3004,0,3,5,0,0,0.03,0
TXN-002820,139.3,3,0.607,1183,323,0,3,9,0,0,0.177,0
TXN-002821,58.42,2,0.067,1373,529,0,1,11,1,0,0.137,0
TXN-002822,22.17,23,0.16,320,401,1,3,6,0,0,0.449,0
TXN-002823,46.64,14,0.234,1406,979,2,2,8,1,0,0.564,0
TXN-002824,112.97,17,0.139,901,278,0,1,2,0,0,0.465,0
TXN-002825,23.22,22,0.169,715,2719,0,2,12,1,0,0.474,0
TXN-002826,36.79,6,0.573,65,3552,2,1,8,0,0,0.544,0
TXN-002827,98.04,19,0.248,1133,1796,0,0,8,1,1,0.355,0
TXN-002828,116.36,22,0.133,478,187,2,2,11,0,0,0.285,0
TXN-002829,3.49,7,0.197,900,1986,2,0,4,1,0,0.143,0
TXN-002830,13.43,2,0.615,645,99,0,2,7,0,0,0.472,1
TXN-002831,126.73,17,0.076,1466,2352,1,1,4,0,1,0.185,0
TXN-002832,14.52,19,0.232,1258,541,2,2,11,0,0,0.469,0
TXN-002833,40.36,15,0.358,1300,3823,0,3,13,1,0,0.142,0
TXN-002834,218.07,20,0.081,1018,3528,1,2,12,0,0,0.475,0
TXN-002835,70.41,10,0.268,1416,2227,0,1,9,0,1,0.672,0
TXN-002836,52.3,16,0.445,733,3606,1,0,6,1,0,0.362,0
TXN-002837,51.86,16,0.386,1168,3970,2,3,11,1,0,0.45,0
TXN-002838,40.39,21,0.231,457,2165,0,5,6,0,1,0.442,0
TXN-002839,53.75,13,0.308,645,1855,1,1,10,0,0,0.32,0
TXN-002840,133.49,23,0.07,689,3285,1,4,9,0,0,0.656,0
TXN-002841,10.52,20,0.49,401,440,1,2,4,0,0,0.508,0
TXN-002842,35.67,19,0.309,321,2622,0,2,2,0,1,0.58,0
TXN-002843,50.24,18,0.453,21,1286,1,1,12,0,0,0.265,0
TXN-002844,66.49,7,0.706,30,3826,1,3,10,0,0,0.151,0
TXN-002845,48.48,23,0.26,648,2111,0,2,5,0,1,0.117,0
TXN-002846,25.34,1,0.355,424,385,1,1,9,0,0,0.106,0
TXN-002847,190.29,2,0.432,532,2324,0,2,5,0,0,0.466,0
TXN-002848,96.43,7,0.416,1473,788,0,4,2,1,1,0.446,0
TXN-002849,50.7,17,0.1,465,1249,1,2,7,1,1,0.056,0
TXN-002850,61.33,22,0.171,258,3702,1,2,2,0,0,0.396,0
TXN-002851,282.62,13,0.132,50,2223,0,3,6,0,0,0.166,0
TXN-002852,49.98,8,0.589,152,3962,1,1,8,0,1,0.299,0
TXN-002853,63.62,20,0.223,141,2699,1,2,10,0,1,0.222,1
TXN-002854,15.78,11,0.136,815,1503,2,3,1,1,1,0.225,1
TXN-002855,86.44,11,0.53,1117,2285,2,4,11,0,0,0.373,0
TXN-002856,41.09,22,0.368,750,3697,1,1,13,1,0,0.636,0
TXN-002857,12.26,0,0.135,843,3745,0,4,6,0,0,0.165,0
TXN-002858,425.12,0,0.539,1461,1646,1,3,5,0,0,0.59,1
TXN-002859,34.32,7,0.142,381,1507,0,2,10,0,1,0.163,0
TXN-002860,92.77,0,0.546,421,3376,0,4,10,0,0,0.558,0
TXN-002861,16.83,1,0.216,42,795,2,3,10,0,0,0.674,0
TXN-002862,230.53,23,0.048,1004,456,0,2,8,0,0,0.447,0
TXN-002863,80.33,12,0.056,272,1223,1,1,5,0,0,0.231,0
TXN-002864,11.84,22,0.367,457,1986,2,2,9,0,0,0.246,0
TXN-002865,20.22,5,0.047,521,1193,1,3,7,0,1,0.297,0
TXN-002866,8.52,21,0.173,544,276,1,4,3,0,1,0.304,0
TXN-002867,24.19,15,0.284,911,1789,0,3,10,0,0,0.417,0
TXN-002868,375.87,11,0.308,1287,2965,1,1,11,0,0,0.159,0
TXN-002869,3.54,22,0.416,20,3681,0,1,12,0,0,0.209,0
TXN-002870,4.48,12,0.172,1291,865,3,2,7,0,0,0.185,0
TXN-002871,16.17,5,0.123,1003,1196,1,1,10,0,0,0.23,0
TXN-002872,27.77,8,0.157,573,968,0,1,10,0,0,0.521,0
TXN-002873,42.05,19,0.301,1282,606,1,2,6,0,0,0.457,0
TXN-002874,11.14,15,0.394,437,1852,2,0,7,0,0,0.491,0
TXN-002875,78.87,7,0.018,1143,1755,2,1,12,1,0,0.637,0
TXN-002876,38.13,19,0.273,529,681,3,0,3,0,1,0.362,0
TXN-002877,9.5,2,0.444,67,1595,1,0,9,0,0,0.537,0
TXN-002878,62.92,16,0.057,109,3337,1,0,5,0,0,0.325,0
TXN-002879,49.03,11,0.245,762,1785,0,3,7,0,1,0.243,1
TXN-002880,36.99,14,0.208,250,2481,1,1,8,0,0,0.127,0
TXN-002881,8.22,0,0.281,231,1561,1,3,6,0,0,0.205,0
TXN-002882,43.55,22,0.083,1255,393,5,4,9,1,1,0.233,0
TXN-002883,15.1,4,0.197,879,391,0,3,9,0,1,0.181,0
TXN-002884,10.52,3,0.455,411,1978,0,1,10,0,0,0.042,0
TXN-002885,35.54,21,0.195,859,3101,0,2,11,1,0,0.662,0
TXN-002886,27.68,23,0.438,1067,3930,1,1,12,0,0,0.695,0
TXN-002887,104.08,3,0.337,128,3045,1,1,10,0,0,0.471,0
TXN-002888,34.29,22,0.141,208,690,1,2,5,0,0,0.031,0
TXN-002889,822.32,15,0.335,1467,2340,0,0,9,0,0,0.049,0
TXN-002890,580.45,11,0.367,580,750,1,2,5,0,0,0.243,0
TXN-002891,16.32,10,0.319,336,1194,0,3,8,0,0,0.137,0
TXN-002892,13.12,18,0.088,308,2172,4,4,6,0,0,0.703,1
TXN-002893,78.88,16,0.51,515,3232,1,7,7,0,0,0.154,0
TXN-002894,27.32,19,0.397,1278,3234,0,4,9,0,0,0.216,0
TXN-002895,74.77,19,0.471,1083,2567,0,3,4,0,0,0.503,0
TXN-002896,9.14,5,0.237,12,1529,0,1,8,1,0,0.225,0
TXN-002897,80.96,8,0.317,22,408,1,5,5,0,0,0.576,1
TXN-002898,72.82,16,0.599,440,3158,0,2,9,0,0,0.863,0
TXN-002899,34.04,14,0.315,1376,2829,1,3,7,0,0,0.325,0
TXN-002900,71.2,13,0.311,1370,345,0,1,8,0,0,0.208,0
TXN-002901,14.36,4,0.347,866,669,0,1,10,1,0,0.539,0
TXN-002902,28.94,8,0.245,1401,1760,3,2,6,0,0,0.13,0
TXN-002903,18.85,12,0.272,518,83,0,2,10,0,0,0.525,0
TXN-002904,93.28,13,0.053,1219,709,0,0,7,0,0,0.44,0
TXN-002905,12.38,21,0.209,241,548,0,1,7,0,0,0.5,0
TXN-002906,9.64,19,0.444,983,163,0,1,6,0,1,0.347,0
TXN-002907,22.28,23,0.361,787,845,3,2,8,0,0,0.54,1
TXN-002908,228.81,20,0.261,849,2486,3,1,9,0,0,0.198,1
TXN-002909,22.65,10,0.326,723,3632,0,3,8,0,0,0.42,0
TXN-002910,29.23,19,0.059,977,2590,0,3,7,0,1,0.219,0
TXN-002911,15.5,7,0.363,1233,2536,0,1,7,0,0,0.15,0
TXN-002912,96.88,3,0.146,1191,256,0,4,11,0,0,0.558,1
TXN-002913,22.76,6,0.477,477,3741,2,2,8,0,0,0.072,0
TXN-002914,15.74,5,0.07,52,3622,2,1,11,1,1,0.598,1
TXN-002915,62.97,0,0.233,286,1680,0,3,11,1,0,0.201,0
TXN-002916,28.07,3,0.301,917,3326,0,3,7,0,0,0.419,0
TXN-002917,16.62,5,0.137,1205,224,1,2,12,0,0,0.347,0
TXN-002918,50.96,2,0.092,289,580,1,2,6,0,0,0.513,0
TXN-002919,70.2,3,0.038,109,2480,2,0,2,1,0,0.141,0
TXN-002920,90.93,8,0.414,881,983,3,4,8,0,0,0.111,0
TXN-002921,44.59,11,0.372,32,1004,0,1,5,0,0,0.354,0
TXN-002922,98.4,12,0.295,633,1417,2,0,14,0,0,0.161,0
TXN-002923,21.17,4,0.597,407,1144,1,4,10,0,1,0.406,0
TXN-002924,60.27,7,0.627,267,2062,1,0,7,1,0,0.48,1
TXN-002925,11.61,2,0.222,81,3274,0,1,7,0,1,0.307,0
TXN-002926,7.64,19,0.559,1363,863,1,3,5,0,1,0.363,1
TXN-002927,25.69,22,0.027,1489,723,1,2,6,1,1,0.499,1
TXN-002928,64.99,15,0.112,953,3755,5,2,6,1,1,0.48,0
TXN-002929,43.36,13,0.029,629,1187,1,0,6,0,0,0.345,1
TXN-002930,22.03,1,0.347,622,2847,0,1,9,0,1,0.357,0
TXN-002931,6.2,9,0.41,539,2786,0,1,11,0,0,0.363,0
TXN-002932,20.45,20,0.113,540,624,2,1,16,0,0,0.472,1
TXN-002933,133.66,21,0.186,108,961,0,3,4,0,0,0.487,0
TXN-002934,93.11,9,0.138,179,1140,0,2,9,0,0,0.06,0
TXN-002935,39.43,3,0.372,272,3759,3,1,14,0,1,0.235,0
TXN-002936,49.04,7,0.179,35,360,2,2,5,0,0,0.353,1
TXN-002937,21.22,8,0.263,1475,1592,3,1,7,0,1,0.294,0
TXN-002938,68.98,10,0.075,453,416,1,2,7,0,0,0.148,0
TXN-002939,58.65,16,0.051,1094,2505,3,0,10,1,1,0.352,0
TXN-002940,9.03,16,0.24,51,1322,0,1,7,0,0,0.25,0
TXN-002941,18.25,9,0.54,97,3006,0,4,5,0,0,0.181,0
TXN-002942,242.53,15,0.136,436,1816,1,2,6,0,1,0.279,0
TXN-002943,52.93,18,0.285,290,3823,1,2,7,0,0,0.318,0
TXN-002944,117.82,18,0.023,669,913,0,3,7,0,0,0.301,0
TXN-002945,55.76,1,0.232,1417,2703,2,3,10,1,0,0.315,0
TXN-002946,15.07,18,0.275,1042,1900,1,3,5,0,0,0.262,0
TXN-002947,76.64,23,0.512,68,683,1,0,6,0,0,0.659,0
TXN-002948,74.35,2,0.077,182,2722,0,4,6,0,0,0.067,0
TXN-002949,114.29,12,0.522,1295,3389,0,1,8,1,0,0.308,0
TXN-002950,95.72,18,0.079,204,3614,1,2,5,0,0,0.452,0
TXN-002951,14.75,14,0.363,844,836,1,1,11,1,0,0.617,0
TXN-002952,72.51,14,0.716,1324,2965,0,0,10,1,1,0.159,0
TXN-002953,185.58,8,0.145,505,2987,0,1,12,1,1,0.391,1
TXN-002954,8.9,13,0.287,75,2461,0,4,9,0,0,0.273,0
TXN-002955,45.34,8,0.142,840,3870,0,3,4,0,0,0.127,0
TXN-002956,42.1,14,0.243,863,1857,1,2,10,0,0,0.25,0
TXN-002957,14.28,18,0.198,156,3740,1,3,10,0,0,0.172,0
TXN-002958,25.13,9,0.377,112,2872,1,2,8,0,0,0.408,0
TXN-002959,63.97,15,0.35,16,1688,0,2,13,0,1,0.414,0
TXN-002960,274.29,8,0.14,351,2309,0,3,10,0,0,0.258,0
TXN-002961,36.03,15,0.291,858,3824,0,1,6,0,0,0.113,0
TXN-002962,44.19,14,0.129,425,3377,2,1,11,0,0,0.17,0
TXN-002963,24.45,8,0.2,1187,1454,1,6,5,0,0,0.028,0
TXN-002964,4.99,5,0.172,100,3045,0,2,8,0,0,0.619,0
TXN-002965,33.8,18,0.246,863,1786,0,3,7,0,0,0.219,0
TXN-002966,16.99,18,0.211,414,3635,2,5,10,0,0,0.182,0
TXN-002967,110.61,8,0.117,537,2455,2,3,7,0,0,0.037,0
TXN-002968,7.7,20,0.081,809,2266,1,6,12,1,0,0.364,0
TXN-002969,13.62,3,0.304,1301,2432,0,5,7,0,1,0.442,0
TXN-002970,71.2,17,0.173,314,502,1,3,10,0,0,0.473,0
TXN-002971,32.95,2,0.536,1062,200,2,1,8,0,1,0.434,0
TXN-002972,52.52,15,0.365,903,3388,0,2,12,0,0,0.165,0
TXN-002973,75.62,14,0.109,1092,2236,0,3,6,0,0,0.247,0
TXN-002974,19.92,4,0.544,1486,1203,0,1,3,0,0,0.392,0
TXN-002975,58.26,13,0.544,168,506,0,1,10,1,1,0.6,1
TXN-002976,32.73,9,0.328,268,168,0,1,7,0,0,0.514,0
TXN-002977,21.35,16,0.394,1262,2995,1,3,6,0,0,0.23,0
TXN-002978,33.03,22,0.314,666,65,0,4,6,0,0,0.15,1
TXN-002979,138.45,17,0.205,295,1163,1,2,6,0,0,0.646,0
TXN-002980,10.4,8,0.235,956,2128,0,1,13,0,0,0.548,0
TXN-002981,1161.25,4,0.135,1068,2551,1,1,10,0,0,0.19,1
TXN-002982,170.82,0,0.174,199,2531,0,2,8,0,1,0.111,0
TXN-002983,22.44,7,0.321,1419,2723,2,1,9,1,1,0.264,0
TXN-002984,34.5,10,0.185,1148,912,0,2,14,0,0,0.08,0
TXN-002985,28.62,2,0.29,1163,897,0,3,8,0,1,0.222,0
TXN-002986,49.55,23,0.376,1405,372,1,4,4,0,0,0.497,1
TXN-002987,46.25,19,0.115,649,3447,0,2,5,0,0,0.498,0
TXN-002988,152.75,10,0.111,1168,3475,1,2,8,0,0,0.346,0
TXN-002989,186.71,20,0.151,1336,1639,0,1,11,0,0,0.118,0
TXN-002990,122.19,18,0.136,758,3360,2,1,5,0,0,0.104,0
TXN-002991,34.01,5,0.242,345,1808,0,1,8,1,0,0.292,0
TXN-002992,47.92,6,0.077,776,2635,0,4,8,0,1,0.321,0
TXN-002993,20.41,5,0.243,551,2922,1,1,12,0,0,0.411,0
TXN-002994,21.86,19,0.238,1363,711,2,2,9,0,1,0.072,0
TXN-002995,178.05,15,0.332,186,219,0,2,8,0,0,0.445,0
TXN-002996,73.21,16,0.147,1054,2613,2,3,6,1,0,0.051,0
TXN-002997,15.97,18,0.141,1425,1745,0,1,5,0,0,0.358,0
TXN-002998,121.06,12,0.072,336,1092,0,3,5,0,1,0.425,0
TXN-002999,48.37,6,0.145,145,2823,0,2,6,0,1,0.105,0
TXN-003000,159.54,13,0.426,21,2817,0,3,6,0,0,0.225,1
TXN-003001,23.63,1,0.327,1307,742,0,5,12,0,1,0.231,1
TXN-003002,24.75,10,0.286,869,559,2,1,7,1,0,0.384,0
TXN-003003,60.5,15,0.368,848,680,1,2,6,0,0,0.534,0
TXN-003004,63.02,23,0.294,707,1123,1,0,11,0,0,0.287,0
TXN-003005,31.83,7,0.264,1121,3391,1,1,8,1,0,0.497,0
TXN-003006,6.96,1,0.351,1069,1808,1,1,9,0,0,0.772,0
TXN-003007,96.98,2,0.036,538,2393,0,4,7,0,0,0.445,0
TXN-003008,25.11,6,0.261,524,32,0,1,6,0,0,0.408,0
TXN-003009,584.65,6,0.283,311,885,1,2,9,0,0,0.169,0
TXN-003010,12.16,6,0.082,1469,3978,1,2,7,0,0,0.461,0
TXN-003011,66.25,9,0.185,1410,1415,0,0,3,0,0,0.265,0
TXN-003012,34.62,3,0.242,791,755,1,2,11,0,0,0.089,0
TXN-003013,79.09,1,0.033,422,3890,2,3,3,0,0,0.283,0
TXN-003014,25.13,3,0.266,861,723,1,4,11,1,0,0.13,0
TXN-003015,110.11,22,0.5,101,1085,0,3,13,0,0,0.144,0
TXN-003016,53.97,22,0.469,832,1934,0,1,11,1,0,0.026,0
TXN-003017,11.31,21,0.098,680,1992,0,5,6,0,0,0.121,0
TXN-003018,17.36,10,0.547,660,26,1,1,8,0,1,0.347,0
TXN-003019,19.19,1,0.143,332,385,0,2,8,0,0,0.221,0
TXN-003020,63.42,14,0.057,1079,246,0,1,8,1,0,0.495,0
TXN-003021,61.65,20,0.303,1039,2384,0,1,9,1,0,0.281,1
TXN-003022,76.57,17,0.184,949,3749,1,1,10,0,0,0.356,0
TXN-003023,18.58,13,0.219,566,2254,0,3,8,0,0,0.11,0
TXN-003024,27.95,16,0.141,535,2624,1,5,8,0,0,0.288,0
TXN-003025,31.82,8,0.536,179,2168,0,2,8,0,0,0.292,0
TXN-003026,29.92,0,0.177,143,1244,0,1,10,0,0,0.73,0
TXN-003027,51.3,8,0.315,626,3119,1,2,13,0,1,0.565,0
TXN-003028,143.93,13,0.269,1294,951,1,2,3,0,0,0.436,0
TXN-003029,58.31,5,0.509,120,1243,0,1,6,0,1,0.453,0
TXN-003030,191.09,15,0.058,473,833,1,3,5,0,0,0.297,0
TXN-003031,52.58,21,0.449,446,865,1,3,13,0,1,0.325,0
TXN-003032,10.41,16,0.18,1226,1483,2,2,10,0,0,0.081,0
TXN-003033,83.08,6,0.18,673,1775,2,1,6,0,0,0.492,0
TXN-003034,24.89,0,0.1,489,931,3,3,11,1,0,0.16,0
TXN-003035,8.17,19,0.473,286,3719,0,1,7,0,0,0.381,0
TXN-003036,108.88,23,0.41,1360,1792,1,2,10,0,0,0.598,0
TXN-003037,39.37,6,0.29,802,804,0,2,14,0,0,0.402,0
TXN-003038,6.6,21,0.207,1043,2831,0,3,7,0,0,0.137,0
TXN-003039,11.59,15,0.666,1130,3438,3,4,4,0,0,0.51,0
TXN-003040,61.79,8,0.144,810,399,2,1,4,0,0,0.158,0
TXN-003041,15.6,10,0.257,1017,1711,1,11,10,0,0,0.361,1
TXN-003042,82.08,20,0.213,1047,2415,1,3,9,0,0,0.702,0
TXN-003043,88.43,13,0.329,87,1420,2,2,5,0,1,0.066,0
TXN-003044,33.94,11,0.233,1050,53,0,7,14,0,0,0.316,0
TXN-003045,65.3,2,0.046,180,598,0,2,10,1,0,0.448,0
TXN-003046,42.32,6,0.18,892,3968,0,1,10,0,0,0.276,0
TXN-003047,50.57,16,0.081,235,130,0,1,7,0,0,0.792,0
TXN-003048,496.81,0,0.325,856,3013,1,2,6,0,1,0.295,0
TXN-003049,24.75,19,0.409,607,2666,0,1,5,0,0,0.529,0
TXN-003050,70.07,21,0.131,434,3688,2,2,11,0,0,0.562,0
TXN-003051,108.89,21,0.292,1273,3255,2,0,4,0,0,0.117,0
TXN-003052,185.37,16,0.394,745,1705,0,1,7,1,0,0.294,0
TXN-003053,53.15,1,0.331,122,2407,0,4,6,0,1,0.671,0
TXN-003054,98.53,21,0.43,1014,2144,0,1,8,0,0,0.483,0
TXN-003055,81.94,19,0.065,1269,2799,1,4,6,0,0,0.615,0
TXN-003056,33.94,15,0.139,351,1618,1,1,5,0,0,0.107,0
TXN-003057,54.22,18,0.229,1290,3467,0,4,4,1,0,0.226,0
TXN-003058,46.56,18,0.125,927,592,1,0,8,0,0,0.252,0
TXN-003059,34.43,22,0.264,1472,244,0,2,5,0,0,0.113,0
TXN-003060,44.32,5,0.526,340,263,0,1,13,0,0,0.271,0
TXN-003061,4.08,9,0.528,1323,96,1,0,8,0,0,0.478,0
TXN-003062,193.65,10,0.558,1435,1409,1,1,11,0,1,0.296,0
TXN-003063,37.07,2,0.174,1296,261,0,3,13,0,0,0.32,0
TXN-003064,29.13,11,0.203,382,3060,0,1,5,0,0,0.422,0
TXN-003065,69.3,10,0.326,395,1412,0,1,8,0,0,0.608,0
TXN-003066,23.22,1,0.514,603,3911,1,0,8,1,1,0.405,0
TXN-003067,85.81,20,0.078,316,2840,1,2,10,0,0,0.331,0
TXN-003068,21.84,9,0.142,1382,1219,1,2,4,0,0,0.238,0
TXN-003069,134.58,11,0.25,596,1703,0,2,5,0,1,0.183,0
TXN-003070,132.55,2,0.354,520,581,0,3,11,0,0,0.256,0
TXN-003071,41.51,14,0.177,427,3635,0,1,5,0,0,0.213,0
TXN-003072,34.52,11,0.362,1390,35,1,0,7,0,1,0.518,0
TXN-003073,19.23,17,0.117,866,1324,0,1,6,1,0,0.418,0
TXN-003074,19.55,17,0.108,983,1083,1,2,11,1,0,0.501,0
TXN-003075,48.27,11,0.212,1474,937,0,3,8,0,0,0.562,0
TXN-003076,5.45,20,0.135,979,3448,0,0,10,1,1,0.261,0
TXN-003077,77.84,12,0.192,155,3211,1,3,7,0,0,0.867,0
TXN-003078,122.34,23,0.517,205,836,0,2,17,0,0,0.352,0
TXN-003079,47.8,10,0.378,1265,3682,0,0,10,0,1,0.261,0
TXN-003080,53.82,15,0.458,948,2875,0,0,6,0,0,0.14,0
TXN-003081,31.78,5,0.286,852,2210,1,5,9,0,1,0.187,0
TXN-003082,6.69,13,0.382,1039,2436,0,0,7,0,0,0.558,0
TXN-003083,124.86,11,0.572,384,3619,2,0,10,0,1,0.644,0
TXN-003084,17.59,21,0.084,54,3962,1,2,4,0,0,0.146,0
TXN-003085,11.66,20,0.519,773,1319,1,1,8,0,0,0.395,0
TXN-003086,87.37,3,0.099,693,2344,1,0,5,0,1,0.193,0
TXN-003087,20.9,21,0.029,1228,2649,3,2,2,0,0,0.33,0
TXN-003088,25.02,19,0.289,630,3556,0,0,6,0,1,0.089,0
TXN-003089,40.67,2,0.14,1213,2063,2,3,9,0,0,0.471,0
TXN-003090,38.21,4,0.262,293,37,0,1,4,0,1,0.175,1
TXN-003091,46.75,13,0.33,510,3776,1,2,6,1,0,0.18,0
TXN-003092,86.37,4,0.149,1120,3380,1,2,8,0,0,0.687,0
TXN-003093,75.88,1,0.199,505,3307,0,3,8,0,1,0.651,0
TXN-003094,18.15,1,0.45,1245,3112,0,1,11,1,0,0.627,0
TXN-003095,16.99,3,0.428,601,504,0,3,12,1,0,0.318,0
TXN-003096,16.2,0,0.291,1372,1680,0,4,7,0,0,0.218,0
TXN-003097,6.01,21,0.664,771,823,1,1,4,0,0,0.133,0
TXN-003098,24.38,16,0.258,1028,3755,1,4,11,0,0,0.234,0
TXN-003099,11.22,5,0.454,930,2428,0,1,9,0,0,0.409,0
TXN-003100,45.97,22,0.355,1266,3783,1,4,6,1,0,0.233,0
TXN-003101,27.76,1,0.242,1250,1112,1,1,10,0,0,0.466,0
TXN-003102,121.52,18,0.253,1066,1608,0,4,13,0,0,0.185,0
TXN-003103,31.92,7,0.731,557,3927,2,4,3,0,0,0.468,1
TXN-003104,43.46,22,0.528,1111,503,0,0,5,0,0,0.013,0
TXN-003105,28.89,5,0.03,1359,2264,2,1,10,0,0,0.7,1
TXN-003106,8.43,3,0.242,695,962,2,1,8,1,0,0.349,0
TXN-003107,16.84,15,0.132,1480,2230,0,0,9,1,1,0.709,0
TXN-003108,15.0,0,0.442,1278,2629,2,1,9,0,1,0.429,0
TXN-003109,32.65,6,0.124,824,3850,1,1,8,0,0,0.224,0
TXN-003110,31.29,13,0.369,1100,1274,1,2,7,0,0,0.461,0
TXN-003111,98.24,23,0.304,984,3285,2,1,14,0,1,0.044,0
TXN-003112,20.33,22,0.289,321,3477,1,1,4,1,0,0.14,0
TXN-003113,17.67,11,0.342,100,283,0,4,13,0,0,0.111,0
TXN-003114,53.39,17,0.456,1466,977,2,5,16,1,0,0.414,0
TXN-003115,8.76,16,0.103,1392,2205,0,0,6,0,0,0.195,0
TXN-003116,284.17,7,0.047,620,2343,1,2,10,0,0,0.201,0
TXN-003117,192.88,7,0.278,1204,3352,2,0,7,0,0,0.436,1
TXN-003118,107.65,14,0.663,1180,1527,1,1,10,0,0,0.595,0
TXN-003119,12.82,6,0.279,157,1131,0,3,7,0,0,0.12,0
TXN-003120,64.31,11,0.297,713,658,1,0,3,0,0,0.465,0
TXN-003121,42.91,21,0.506,73,969,0,2,8,0,0,0.142,0
TXN-003122,8.71,21,0.481,155,3227,1,5,7,0,1,0.079,0
TXN-003123,79.23,0,0.479,669,2601,0,4,9,0,1,0.129,0
TXN-003124,20.76,6,0.149,969,1352,0,3,4,0,0,0.136,0
TXN-003125,18.33,11,0.204,1472,3364,0,2,3,0,0,0.292,0
TXN-003126,32.9,21,0.345,247,139,0,1,6,0,1,0.01,0
TXN-003127,95.49,13,0.272,719,1937,1,3,7,0,0,0.27,0
TXN-003128,56.26,20,0.536,770,2820,1,2,9,0,0,0.087,0
TXN-003129,116.44,8,0.266,916,1771,1,0,6,0,1,0.357,0
TXN-003130,4.88,15,0.397,1229,1369,3,3,7,0,1,0.628,0
TXN-003131,24.76,22,0.568,872,3064,1,3,6,1,1,0.258,0
TXN-003132,35.0,22,0.052,1158,2109,0,1,9,0,0,0.346,0
TXN-003133,19.4,18,0.405,723,3909,0,3,10,0,0,0.061,0
TXN-003134,26.01,8,0.207,1088,3325,0,3,10,0,1,0.215,0
TXN-003135,12.36,6,0.074,1377,3936,0,2,7,0,0,0.213,0
TXN-003136,145.68,19,0.306,670,3279,1,1,12,0,0,0.544,0
TXN-003137,82.09,7,0.176,1483,3316,2,2,7,0,0,0.086,0
TXN-003138,78.62,13,0.384,1196,322,0,4,6,0,0,0.897,0
